"","Region","Site","Quadrat","date_taken","annotation_status","Latitude","Longitude","Original.File.Name","Ascidians..stalked..Solitary","Ascidians..stalked.Colonial","Ascidians..Unstalked..Colonial","Ascidians..Unstalked..Solitary","Bryozoa..hard","Bryozoa..hard..encrusting","Bryozoa..Soft","Bryozoa..Soft..Foliaceous","Crustacea..Barnacles","Crustacea..Barnacles..Acorn","Echinoderms..sea.urchin..regular.urchins","Erect.coarse.branching.brown..Sargassum.sp.","Macroalgae..Articulated.calcareous..red","Macroalgae..Encrusting..brown","Macroalgae..Encrusting..red","Macroalgae..Erect.coarse.branching.brown","Macroalgae..Erect.coarse.branching.red","Macroalgae..Erect.fine.branching.brown","Macroalgae..Erect.fine.branching.green","Macroalgae..Erect.fine.branching.red","Macroalgae..Filamentous...filiform...brown","Macroalgae..Filamentous...filiform...green","Macroalgae..Filamentous...filiform...red","Macroalgae..Globose...saccate.brown","Macroalgae..Laminate..brown","Macroalgae..Laminate..brown..Zonaria.sp.","Macroalgae..Large.canopy.forming...Ecklonia","Molluscs..Gastropods","No.Data","Seagrasses..Elliptical.Leaves","Seagrasses..Strap.like.leaves","Shadow","Sponges..Erect.forms","Sponges.crusts","Substrate..Consolidated..hard..Boulders","Substrate..Consolidated..hard..Cobbles","Substrate..Consolidated..hard..Rock","Substrate..Unconsolidated...pebble.gravel","Substrate..Unconsolidated..Sand.Mud...2mm.","northing","easting","dominant","max_val"
"60","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8062027777778,151.304136111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0084D.jpg_1.jpg",0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,40,0,0,0,4,0,32,0,0,0,0,4,0,0,0,0,0,0,0,6258038.95088017,343027.079296152,"Macroalgae..Filamentous...filiform...brown",40
"61","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8062027777778,151.304136111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0084D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,8,0,0,0,0,0,52,0,4,0,0,8,0,0,4,0,0,0,0,6258038.60489407,343027.332963389,"Macroalgae..Large.canopy.forming...Ecklonia",52
"62","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8061833333333,151.304097222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0086D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,0,0,0,4,0,60,0,0,0,0,8,0,0,0,0,0,0,0,6258041.08379451,343023.453311781,"Macroalgae..Large.canopy.forming...Ecklonia",60
"63","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8061833333333,151.304097222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0086D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,0,0,4,0,0,4,0,0,0,28,0,20,0,0,0,0,12,0,0,0,0,0,0,0,6258040.81035582,343023.526209717,"Macroalgae..Laminate..brown",28
"64","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.80615,151.304052777778,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0089D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,6258044.52514798,343019.284803512,"Macroalgae..Large.canopy.forming...Ecklonia",88
"65","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.80615,151.304052777778,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0089D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,6258044.55995499,343019.207675975,"Macroalgae..Large.canopy.forming...Ecklonia",64
"66","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8061222222222,151.304,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0092D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,40,0,8,0,0,0,0,0,28,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6258047.42720947,343014.3643572,"Macroalgae..Articulated.calcareous..red",40
"67","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8061083333333,151.303986111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0093D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,20,0,12,0,0,0,0,0,0,0,0,0,4,0,60,0,0,0,0,0,0,0,0,0,0,0,4,6258048.82832567,343012.853876899,"Macroalgae..Large.canopy.forming...Ecklonia",60
"68","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8060944444444,151.303969444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0094D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,4,6258050.49504595,343011.612676218,"Macroalgae..Large.canopy.forming...Ecklonia",88
"69","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8060944444444,151.303969444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0094D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,20,0,12,0,0,0,0,0,20,0,0,0,0,0,40,0,0,0,0,0,0,8,0,0,0,0,0,6258050.5513932,343011.481446066,"Macroalgae..Large.canopy.forming...Ecklonia",40
"70","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8060611111111,151.303930555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0096D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6258054.09055578,343008.022433614,"Macroalgae..Large.canopy.forming...Ecklonia",100
"71","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8060611111111,151.303930555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0096D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,68,0,0,0,0,4,0,0,0,0,0,0,0,6258054.08797687,343007.8527234,"Macroalgae..Large.canopy.forming...Ecklonia",68
"72","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8060416666667,151.303919444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0097D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,6258056.35245962,343006.670067394,"Macroalgae..Large.canopy.forming...Ecklonia",96
"73","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8060194444444,151.303916666667,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0098D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,12,0,0,0,0,0,56,0,0,0,0,8,0,0,0,0,0,0,0,6258058.76530483,343006.504388776,"Macroalgae..Large.canopy.forming...Ecklonia",56
"74","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8060194444444,151.303916666667,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0098D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,4,0,0,0,0,0,0,0,6258058.82295569,343006.349906378,"Macroalgae..Large.canopy.forming...Ecklonia",60
"75","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.806,151.303908333333,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0099D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6258060.91764527,343005.510988326,"Macroalgae..Large.canopy.forming...Ecklonia",100
"76","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8059805555555,151.303891666667,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0100D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6258062.9631434,343004.087091231,"Macroalgae..Large.canopy.forming...Ecklonia",100
"77","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8059805555555,151.303891666667,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0100D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,32,0,0,0,16,0,44,0,0,0,0,0,0,0,0,0,0,0,0,6258063.18420566,343004.01361742,"Macroalgae..Large.canopy.forming...Ecklonia",44
"78","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8059611111111,151.303886111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0101D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,76,0,0,0,0,12,0,0,0,0,0,0,0,6258065.27881642,343003.508238637,"Macroalgae..Large.canopy.forming...Ecklonia",76
"79","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8059611111111,151.303886111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0101D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,12,0,36,4,0,4,0,0,12,0,0,0,0,0,28,0,0,0,0,4,0,0,0,0,0,0,0,6258065.30689001,343003.515562234,"Macroalgae..Encrusting..red",36
"80","Sydney","Manly.Outside","3","2014-03-04","verified_by_human",33.8059611111111,151.303886111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0101D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,8,0,12,8,0,0,0,0,0,40,0,0,0,0,12,0,0,0,0,0,0,0,6258065.06063361,343003.449176007,"Macroalgae..Large.canopy.forming...Ecklonia",40
"81","Sydney","Manly.Outside","4","2014-03-04","verified_by_human",33.8059611111111,151.303886111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0101D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,6258065.3012359,343003.451261229,"Macroalgae..Large.canopy.forming...Ecklonia",92
"82","Sydney","Manly.Outside","5","2014-03-04","verified_by_human",33.8059611111111,151.303886111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0101D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6258065.03206096,343003.494610241,"Macroalgae..Large.canopy.forming...Ecklonia",100
"83","Sydney","Manly.Outside","6","2014-03-04","verified_by_human",33.8059611111111,151.303886111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0101D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,28,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,6258065.14830023,343003.625936802,"Macroalgae..Large.canopy.forming...Ecklonia",52
"84","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8059388888889,151.303880555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0102D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,12,0,0,0,0,0,0,0,6258067.52023008,343002.800877691,"Macroalgae..Large.canopy.forming...Ecklonia",88
"85","Sydney","Manly.Outside","3","2014-03-04","verified_by_human",33.8059388888889,151.303880555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0102D.jpg_3.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,8,0,0,0,0,0,0,0,6258067.43666504,343003.01262899,"Macroalgae..Large.canopy.forming...Ecklonia",92
"86","Sydney","Manly.Outside","4","2014-03-04","verified_by_human",33.8059388888889,151.303880555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0102D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,6258067.83966927,343002.986529409,"Macroalgae..Large.canopy.forming...Ecklonia",100
"87","Sydney","Manly.Outside","5","2014-03-04","verified_by_human",33.8059388888889,151.303880555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0102D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,16,0,0,0,0,0,0,0,6258067.59211768,343003.059544355,"Macroalgae..Large.canopy.forming...Ecklonia",72
"88","Sydney","Manly.Outside","6","2014-03-04","verified_by_human",33.8059388888889,151.303880555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0102D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,4,0,0,0,0,0,0,0,6258067.6289889,343002.922815979,"Macroalgae..Large.canopy.forming...Ecklonia",96
"89","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8058972222222,151.303872222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0104D.jpg_1.jpg",0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,72,0,4,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,6258072.22660113,343002.1426701,"Macroalgae..Filamentous...filiform...brown",72
"90","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8058805555556,151.303872222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0105D.jpg_1.jpg",0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,20,0,0,0,12,0,44,0,4,0,0,0,0,0,0,0,0,0,0,6258074.15218513,343002.101927915,"Macroalgae..Large.canopy.forming...Ecklonia",44
"91","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8058611111111,151.303866666667,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0106D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,6258076.42133762,343001.471146615,"Macroalgae..Large.canopy.forming...Ecklonia",92
"92","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8058416666667,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0107D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258078.58990676,343001.86780727,"Macroalgae..Filamentous...filiform...brown",96
"93","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8058416666667,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0107D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6258078.30343062,343001.863060751,"Macroalgae..Filamentous...filiform...brown",84
"94","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8058166666667,151.303872222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0108D.jpg_1.jpg",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,6258081.06251142,343002.028513821,"Macroalgae..Filamentous...filiform...brown",76
"95","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8058027777778,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0109D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,20,0,48,0,0,0,0,0,6258082.58303639,343001.834653415,"Sponges.crusts",48
"96","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8058027777778,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0109D.jpg_2.jpg",0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,4,0,28,0,0,0,0,0,6258082.60899298,343001.731818712,"Macroalgae..Filamentous...filiform...brown",52
"97","Sydney","Manly.Outside","3","2014-03-04","verified_by_human",33.8058027777778,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0109D.jpg_3.jpg",0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,6258082.93023918,343001.548310848,"Shadow",60
"98","Sydney","Manly.Outside","4","2014-03-04","verified_by_human",33.8058027777778,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0109D.jpg_4.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,8,0,20,0,0,0,0,0,6258082.73506806,343001.618643528,"Macroalgae..Filamentous...filiform...brown",68
"99","Sydney","Manly.Outside","5","2014-03-04","verified_by_human",33.8058027777778,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0109D.jpg_5.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,6258082.65004195,343001.553508808,"Macroalgae..Filamentous...filiform...brown",76
"100","Sydney","Manly.Outside","6","2014-03-04","verified_by_human",33.8058027777778,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0109D.jpg_6.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6258082.67418746,343001.628630005,"Macroalgae..Filamentous...filiform...brown",80
"101","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8057805555556,151.303872222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0110D.jpg_1.jpg",0,0,8,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,6258085.3102787,343001.830480546,"Macroalgae..Filamentous...filiform...brown",44
"102","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8057805555556,151.303872222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0110D.jpg_2.jpg",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,6258085.22889254,343001.896728801,"Macroalgae..Filamentous...filiform...brown",68
"103","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8057611111111,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0111D.jpg_1.jpg",0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,6258087.32342505,343001.508752534,"Macroalgae..Filamentous...filiform...brown",52
"104","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8057611111111,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0111D.jpg_2.jpg",0,0,8,4,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,6258087.27988924,343001.615647576,"Macroalgae..Filamentous...filiform...brown",44
"105","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8057388888889,151.303877777778,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0112D.jpg_1.jpg",0,0,0,12,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,60,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,6258089.74563485,343002.265228503,"Macroalgae..Filamentous...filiform...brown",60
"106","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8057194444444,151.303872222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0113D.jpg_1.jpg",0,0,0,4,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,4,0,16,0,0,0,0,0,6258092.18444162,343001.957595675,"Macroalgae..Filamentous...filiform...brown",56
"107","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8057194444444,151.303872222222,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0113D.jpg_2.jpg",0,0,0,4,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6258092.07362959,343001.852537695,"Macroalgae..Filamentous...filiform...brown",68
"108","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8057027777778,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0114D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,4,60,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,6258094.02448919,343001.584286743,"Macroalgae..Filamentous...filiform...brown",60
"109","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8057027777778,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0114D.jpg_2.jpg",0,0,4,8,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6258093.78148312,343001.531687856,"Macroalgae..Filamentous...filiform...brown",68
"110","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8056833333333,151.303875,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0115D.jpg_1.jpg",0,0,0,4,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258095.95326629,343002.140257126,"Macroalgae..Encrusting..red",76
"111","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8056611111111,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0116D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6258098.34143112,343001.353570504,"Macroalgae..Encrusting..red",96
"112","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8056611111111,151.303869444444,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0116D.jpg_2.jpg",0,0,0,4,0,0,0,0,0,0,4,0,0,0,64,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6258098.41911727,343001.370979677,"Macroalgae..Encrusting..red",64
"113","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8056416666667,151.303877777778,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0117D.jpg_1.jpg",0,0,4,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,36,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,6258100.66032094,343002.296290628,"Macroalgae..Encrusting..red",48
"114","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8056222222222,151.303877777778,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0118D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258102.90528502,343002.052467911,"Macroalgae..Filamentous...filiform...brown",72
"115","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8056222222222,151.303877777778,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0118D.jpg_2.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258102.82580789,343002.096799472,"Macroalgae..Filamentous...filiform...brown",76
"116","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8056055555556,151.303880555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0119D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,6258104.66744507,343002.304954765,"Macroalgae..Encrusting..red",48
"117","Sydney","Manly.Outside","2","2014-03-04","verified_by_human",33.8056055555556,151.303880555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0119D.jpg_2.jpg",0,0,4,4,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6258104.74494243,343002.312236272,"Macroalgae..Filamentous...filiform...brown",56
"118","Sydney","Manly.Outside","1","2014-03-04","not_verified_by_human",33.8055777777778,151.303880555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0120D.jpg_1.jpg",0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,48,0,0,0,4,0,8,0,0,0,0,8,0,0,0,0,0,0,4,6258107.8169265,343002.265574567,"Macroalgae..Filamentous...filiform...brown",48
"119","Sydney","Manly.Outside","2","2014-03-04","not_verified_by_human",33.8055777777778,151.303880555556,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0120D.jpg_2.jpg",0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,20,0,0,0,12,0,12,0,0,0,0,8,0,4,0,0,0,0,0,6258107.71287262,343002.342904731,"Macroalgae..Encrusting..red",40
"120","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8055527777778,151.303886111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0121D.jpg_1.jpg",0,0,4,4,0,0,0,0,0,0,4,0,0,0,40,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,6258110.40468343,343002.744374252,"Macroalgae..Encrusting..red",40
"121","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8055361111111,151.303883333333,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0122D.jpg_1.jpg",0,0,0,4,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6258112.45111797,343002.423913811,"Macroalgae..Encrusting..red",80
"122","Sydney","Manly.Outside","1","2014-03-04","verified_by_human",33.8055166666667,151.303886111111,"2013.03.04_Sydney_Manly.Outside_Shelley.Beach_T1_0123D.jpg_1.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6258114.50137638,343002.830436939,"Macroalgae..Encrusting..red",84
